data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,month_ending_date,drug_overdose_deaths,states
2025-01-05,2022,12,Region 1,Oxycodone,2022-12-31,272.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,1,Region 1,Oxycodone,2023-01-31,275.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,2,Region 1,Oxycodone,2023-02-28,281.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,3,Region 1,Oxycodone,2023-03-31,271.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,4,Region 1,Oxycodone,2023-04-30,266.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,5,Region 1,Oxycodone,2023-05-31,276.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,6,Region 1,Oxycodone,2023-06-30,278.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,7,Region 1,Oxycodone,2023-07-31,271.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,8,Region 1,Oxycodone,2023-08-31,265.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,9,Region 1,Oxycodone,2023-09-30,259.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,10,Region 1,Oxycodone,2023-10-31,246.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,11,Region 1,Oxycodone,2023-11-30,247.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,12,Region 1,Oxycodone,2023-12-31,233.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,1,Region 1,Oxycodone,2024-01-31,224.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,2,Region 1,Oxycodone,2024-02-29,210.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,3,Region 1,Oxycodone,2024-03-31,211.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,4,Region 1,Oxycodone,2024-04-30,213.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,5,Region 1,Oxycodone,2024-05-31,209.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,6,Region 1,Oxycodone,2024-06-30,208.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,1,Region 2,Oxycodone,2019-01-31,515.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,2,Region 2,Oxycodone,2019-02-28,513.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,3,Region 2,Oxycodone,2019-03-31,496.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,4,Region 2,Oxycodone,2019-04-30,487.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,5,Region 2,Oxycodone,2019-05-31,477.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,6,Region 2,Oxycodone,2019-06-30,472.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,7,Region 2,Oxycodone,2019-07-31,475.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,8,Region 2,Oxycodone,2019-08-31,468.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,9,Region 2,Oxycodone,2019-09-30,470.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,10,Region 2,Oxycodone,2019-10-31,473.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,11,Region 2,Oxycodone,2019-11-30,481.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,12,Region 2,Oxycodone,2019-12-31,477.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,1,Region 2,Oxycodone,2020-01-31,510.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,2,Region 2,Oxycodone,2020-02-29,510.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,3,Region 2,Oxycodone,2020-03-31,523.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,4,Region 2,Oxycodone,2020-04-30,526.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,5,Region 2,Oxycodone,2020-05-31,536.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,6,Region 2,Oxycodone,2020-06-30,530.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,7,Region 2,Oxycodone,2020-07-31,530.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,8,Region 2,Oxycodone,2020-08-31,540.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,9,Region 2,Oxycodone,2020-09-30,547.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,10,Region 2,Oxycodone,2020-10-31,549.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,11,Region 2,Oxycodone,2020-11-30,547.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,12,Region 2,Oxycodone,2020-12-31,560.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,1,Region 2,Oxycodone,2021-01-31,550.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,2,Region 2,Oxycodone,2021-02-28,556.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,3,Region 2,Oxycodone,2021-03-31,567.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,4,Region 2,Oxycodone,2021-04-30,575.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,5,Region 2,Oxycodone,2021-05-31,572.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,6,Region 2,Oxycodone,2021-06-30,592.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,7,Region 2,Oxycodone,2021-07-31,587.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,8,Region 2,Oxycodone,2021-08-31,590.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,9,Region 2,Oxycodone,2021-09-30,585.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,10,Region 2,Oxycodone,2021-10-31,578.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,11,Region 2,Oxycodone,2021-11-30,566.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,12,Region 2,Oxycodone,2021-12-31,559.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,1,Region 2,Oxycodone,2022-01-31,561.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,2,Region 2,Oxycodone,2022-02-28,557.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,3,Region 2,Oxycodone,2022-03-31,543.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,4,Region 2,Oxycodone,2022-04-30,537.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,5,Region 2,Oxycodone,2022-05-31,526.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,6,Region 2,Oxycodone,2022-06-30,518.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,7,Region 2,Oxycodone,2022-07-31,526.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,8,Region 2,Oxycodone,2022-08-31,512.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,9,Region 2,Oxycodone,2022-09-30,512.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,10,Region 2,Oxycodone,2022-10-31,514.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,11,Region 2,Oxycodone,2022-11-30,517.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,12,Region 2,Oxycodone,2022-12-31,511.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,1,Region 2,Oxycodone,2023-01-31,492.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,2,Region 2,Oxycodone,2023-02-28,486.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,3,Region 2,Oxycodone,2023-03-31,484.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,4,Region 2,Oxycodone,2023-04-30,499.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,5,Region 2,Oxycodone,2023-05-31,506.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,6,Region 2,Oxycodone,2023-06-30,502.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,7,Region 2,Oxycodone,2023-07-31,482.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,8,Region 2,Oxycodone,2023-08-31,488.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,9,Region 2,Oxycodone,2023-09-30,470.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,10,Region 2,Oxycodone,2023-10-31,458.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,11,Region 2,Oxycodone,2023-11-30,449.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,12,Region 2,Oxycodone,2023-12-31,437.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,1,Region 2,Oxycodone,2024-01-31,439.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,2,Region 2,Oxycodone,2024-02-29,429.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,3,Region 2,Oxycodone,2024-03-31,415.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,4,Region 2,Oxycodone,2024-04-30,390.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,5,Region 2,Oxycodone,2024-05-31,371.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,6,Region 2,Oxycodone,2024-06-30,346.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,1,Region 3,Oxycodone,2019-01-31,619.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,2,Region 3,Oxycodone,2019-02-28,619.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,3,Region 3,Oxycodone,2019-03-31,609.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,4,Region 3,Oxycodone,2019-04-30,616.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,5,Region 3,Oxycodone,2019-05-31,609.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,6,Region 3,Oxycodone,2019-06-30,593.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,7,Region 3,Oxycodone,2019-07-31,576.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,8,Region 3,Oxycodone,2019-08-31,576.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,9,Region 3,Oxycodone,2019-09-30,570.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,10,Region 3,Oxycodone,2019-10-31,573.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,11,Region 3,Oxycodone,2019-11-30,573.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,12,Region 3,Oxycodone,2019-12-31,566.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,1,Region 3,Oxycodone,2020-01-31,566.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,2,Region 3,Oxycodone,2020-02-29,555.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,3,Region 3,Oxycodone,2020-03-31,568.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,4,Region 3,Oxycodone,2020-04-30,551.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,5,Region 3,Oxycodone,2020-05-31,576.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,6,Region 3,Oxycodone,2020-06-30,589.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,7,Region 3,Oxycodone,2020-07-31,617.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,8,Region 3,Oxycodone,2020-08-31,624.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,9,Region 3,Oxycodone,2020-09-30,628.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,10,Region 3,Oxycodone,2020-10-31,622.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,11,Region 3,Oxycodone,2020-11-30,636.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,12,Region 3,Oxycodone,2020-12-31,634.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,1,Region 3,Oxycodone,2021-01-31,638.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,2,Region 3,Oxycodone,2021-02-28,648.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,3,Region 3,Oxycodone,2021-03-31,663.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,4,Region 3,Oxycodone,2021-04-30,675.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,5,Region 3,Oxycodone,2021-05-31,655.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,6,Region 3,Oxycodone,2021-06-30,656.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,7,Region 3,Oxycodone,2021-07-31,641.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,8,Region 3,Oxycodone,2021-08-31,634.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,9,Region 3,Oxycodone,2021-09-30,631.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,10,Region 3,Oxycodone,2021-10-31,624.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,11,Region 3,Oxycodone,2021-11-30,608.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,12,Region 3,Oxycodone,2021-12-31,611.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,1,Region 3,Oxycodone,2022-01-31,593.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,2,Region 3,Oxycodone,2022-02-28,581.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,3,Region 3,Oxycodone,2022-03-31,549.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,4,Region 3,Oxycodone,2022-04-30,528.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,5,Region 3,Oxycodone,2022-05-31,512.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,6,Region 3,Oxycodone,2022-06-30,484.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,7,Region 3,Oxycodone,2022-07-31,480.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,8,Region 3,Oxycodone,2022-08-31,462.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,9,Region 3,Oxycodone,2022-09-30,455.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,10,Region 3,Oxycodone,2022-10-31,459.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,11,Region 3,Oxycodone,2022-11-30,457.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,12,Region 3,Oxycodone,2022-12-31,453.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,1,Region 3,Oxycodone,2023-01-31,452.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,2,Region 3,Oxycodone,2023-02-28,456.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,3,Region 3,Oxycodone,2023-03-31,449.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,4,Region 3,Oxycodone,2023-04-30,451.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,5,Region 3,Oxycodone,2023-05-31,450.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,6,Region 3,Oxycodone,2023-06-30,454.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,7,Region 3,Oxycodone,2023-07-31,454.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,8,Region 3,Oxycodone,2023-08-31,460.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,9,Region 3,Oxycodone,2023-09-30,456.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,10,Region 3,Oxycodone,2023-10-31,460.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,11,Region 3,Oxycodone,2023-11-30,452.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,12,Region 3,Oxycodone,2023-12-31,446.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,1,Region 3,Oxycodone,2024-01-31,432.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,2,Region 3,Oxycodone,2024-02-29,425.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,3,Region 3,Oxycodone,2024-03-31,416.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,4,Region 3,Oxycodone,2024-04-30,411.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,5,Region 3,Oxycodone,2024-05-31,405.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,6,Region 3,Oxycodone,2024-06-30,405.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,1,Region 4,Oxycodone,2019-01-31,1396.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,2,Region 4,Oxycodone,2019-02-28,1399.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,3,Region 4,Oxycodone,2019-03-31,1395.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,4,Region 4,Oxycodone,2019-04-30,1367.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,5,Region 4,Oxycodone,2019-05-31,1352.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,6,Region 4,Oxycodone,2019-06-30,1344.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,7,Region 4,Oxycodone,2019-07-31,1342.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,8,Region 4,Oxycodone,2019-08-31,1323.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,9,Region 4,Oxycodone,2019-09-30,1306.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,10,Region 4,Oxycodone,2019-10-31,1327.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,11,Region 4,Oxycodone,2019-11-30,1311.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,12,Region 4,Oxycodone,2019-12-31,1328.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2020,1,Region 4,Oxycodone,2020-01-31,1353.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2020,2,Region 4,Oxycodone,2020-02-29,1348.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2020,3,Region 4,Oxycodone,2020-03-31,1356.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2020,4,Region 4,Oxycodone,2020-04-30,1400.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2020,5,Region 4,Oxycodone,2020-05-31,1445.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2020,6,Region 4,Oxycodone,2020-06-30,1454.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2020,7,Region 4,Oxycodone,2020-07-31,1469.0,"Kentucky, Tennessee, Alabama, Mississippi"
